Setting Name,Uiorder,MVNO Type,MVNO Value,MCC,MNC,Account Type,APN,Access Type,Access Option,Proxy Server IP,Port,User Name,Password,First DNS,Second DNS,Home Page,Auth Type,Reserved,Visible,Roaming,roaming_protocol
Vodafone,5,,,404,11,0,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone,5,,,404,11,7,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,11,0,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,11,7,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,11,1,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,404,12,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,404,12,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,404,12,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Vodafone,5,,,404,13,0,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone,5,,,404,13,7,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,13,0,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,13,7,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,13,1,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,404,14,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,404,14,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,404,14,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Vodafone,5,,,404,15,0,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone,5,,,404,15,7,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,15,0,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,15,7,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,15,1,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Airtel Internet,5,,,404,16,0,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel Internet,5,,,404,16,7,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel MMS,5,,,404,16,1,airtelmms.com,1,0,100.1.201.172,8799,,,0.0.0.0,0.0.0.0,http://100.1.201.171:10021/mmsc,0,0,TRUE,FALSE,0
Aircel Internet,5,,,404,17,0,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,17,7,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel MMS,5,,,404,17,1,aircelmms,1,0,219.168.35.196,8081,,,0.0.0.0,0.0.0.0,http://mmsc/mmsrelay.app,0,0,TRUE,FALSE,0
Reliance Internet,5,,,404,18,0,rcomnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Reliance Internet,5,,,404,18,7,rcomnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Reliance MMS,5,,,404,18,1,rcommms,1,0,10.239.221.005,8080,,,0.0.0.0,0.0.0.0,http://10.239.221.47/mms/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,404,19,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,404,19,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,404,19,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Vodafone,5,,,404,20,0,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone,5,,,404,20,7,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,20,0,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,20,7,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,20,1,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Loop Mobile,5,,,404,21,0,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Loop Mobile,5,,,404,21,7,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Loop Mobile MMS,5,,,404,21,1,Mizone,1,0,10.0.0.10,9401,,,0.0.0.0,0.0.0.0,http:/mms/loopmobile.in:8080,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,404,22,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,404,22,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,404,22,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,404,24,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,404,24,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,404,24,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Aircel Internet,5,,,404,25,0,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,25,7,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel MMS,5,,,404,25,1,aircelmms,1,0,219.168.35.196,8081,,,0.0.0.0,0.0.0.0,http://mmsc/mmsrelay.app,0,0,TRUE,FALSE,0
Vodafone,5,,,404,27,0,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone,5,,,404,27,7,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,28,0,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,28,7,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel MMS,5,,,404,28,1,aircelmms,1,0,219.168.35.196,8081,,,0.0.0.0,0.0.0.0,http://mmsc/mmsrelay.app,0,0,TRUE,FALSE,0
Aircel Internet,5,,,404,29,0,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,29,7,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel MMS,5,,,404,29,1,aircelmms,1,0,219.168.35.196,8081,,,0.0.0.0,0.0.0.0,http://mmsc/mmsrelay.app,0,0,TRUE,FALSE,0
Vodafone,5,,,404,30,0,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone,5,,,404,30,7,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,30,0,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,30,7,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,30,1,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Airtel Internet,5,,,404,31,0,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel Internet,5,,,404,31,7,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel MMS,5,,,404,31,1,airtelmms.com,1,0,100.1.201.172,8799,,,0.0.0.0,0.0.0.0,http://100.1.201.171:10021/mmsc,0,0,TRUE,FALSE,0
Aircel Internet,5,,,404,33,0,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,33,7,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel MMS,5,,,404,33,1,aircelmms,1,0,219.168.35.196,8081,,,0.0.0.0,0.0.0.0,http://mmsc/mmsrelay.app,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,34,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,34,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,34,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
Aircel Internet,5,,,404,35,0,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,35,7,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel MMS,5,,,404,35,1,aircelmms,1,0,219.168.35.196,8081,,,0.0.0.0,0.0.0.0,http://mmsc/mmsrelay.app,0,0,TRUE,FALSE,0
Reliance Internet,5,,,404,36,0,rcomnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Reliance Internet,5,,,404,36,7,rcomnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Reliance MMS,5,,,404,36,1,rcommms,1,0,10.239.221.005,8080,,,0.0.0.0,0.0.0.0,http://10.239.221.47/mms/,0,0,TRUE,FALSE,0
Aircel Internet,5,,,404,37,0,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,37,7,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel MMS,5,,,404,37,1,aircelmms,1,0,219.168.35.196,8081,,,0.0.0.0,0.0.0.0,http://mmsc/mmsrelay.app,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,38,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,38,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,38,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
Airtel Internet,5,,,404,40,0,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel Internet,5,,,404,40,7,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel MMS,5,,,404,40,1,airtelmms.com,1,0,100.1.201.172,8799,,,0.0.0.0,0.0.0.0,http://100.1.201.171:10021/mmsc,0,0,TRUE,FALSE,0
Aircel Internet,5,,,404,41,0,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,41,7,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel MMS,5,,,404,41,1,aircelmms,1,0,219.168.35.196,8081,,,0.0.0.0,0.0.0.0,http://mmsc/mmsrelay.app,0,0,TRUE,FALSE,0
Aircel Internet,5,,,404,42,0,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,42,7,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel MMS,5,,,404,42,1,aircelmms,1,0,219.168.35.196,8081,,,0.0.0.0,0.0.0.0,http://mmsc/mmsrelay.app,0,0,TRUE,FALSE,0
Vodafone,5,,,404,43,0,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone,5,,,404,43,7,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,43,0,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,43,7,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,43,1,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,404,44,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,404,44,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,404,44,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Airtel Internet,5,,,404,45,0,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel Internet,5,,,404,45,7,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel MMS,5,,,404,45,1,airtelmms.com,1,0,100.1.201.172,8799,,,0.0.0.0,0.0.0.0,http://100.1.201.171:10021/mmsc,0,0,TRUE,FALSE,0
Vodafone,5,,,404,46,0,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone,5,,,404,46,7,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,46,0,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,46,7,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,46,1,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,48,0,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel Internet,5,,,404,48,7,aircelgprs,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Aircel MMS,5,,,404,48,1,aircelmms,1,0,219.168.35.196,8081,,,0.0.0.0,0.0.0.0,http://mmsc/mmsrelay.app,0,0,TRUE,FALSE,0
Airtel Internet,5,,,404,49,0,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel Internet,5,,,404,49,7,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel MMS,5,,,404,49,1,airtelmms.com,1,0,100.1.201.172,8799,,,0.0.0.0,0.0.0.0,http://100.1.201.171:10021/mmsc,0,0,TRUE,FALSE,0
Reliance Internet,5,,,404,50,0,rcomnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Reliance Internet,5,,,404,50,7,rcomnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Reliance MMS,5,,,404,50,1,rcommms,1,0,10.239.221.005,8080,,,0.0.0.0,0.0.0.0,http://10.239.221.47/mms/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,51,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,51,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,51,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
Reliance Internet,5,,,404,52,0,rcomnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Reliance Internet,5,,,404,52,7,rcomnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Reliance MMS,5,,,404,52,1,rcommms,1,0,10.239.221.005,8080,,,0.0.0.0,0.0.0.0,http://10.239.221.47/mms/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,53,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,53,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,53,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,54,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,54,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,54,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,55,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,55,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,55,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,404,56,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,404,56,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,404,56,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,57,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,57,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,57,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,58,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,58,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,58,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,59,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,59,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,59,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
Vodafone,5,,,404,60,0,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone,5,,,404,60,7,www,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,60,0,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,60,7,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
Vodafone live!,5,,,404,60,1,portalnmms,1,0,10.10.1.100,9401,,,0.0.0.0,0.0.0.0,http://mms1.live.vodafone.in/mms/,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,62,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,62,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,62,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,64,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,64,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,64,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,66,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,66,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,66,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
Reliance Internet,5,,,404,67,0,rcomnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Reliance Internet,5,,,404,67,7,rcomnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Reliance MMS,5,,,404,67,1,rcommms,1,0,10.239.221.005,8080,,,0.0.0.0,0.0.0.0,http://10.239.221.47/mms/,0,0,TRUE,FALSE,0
MTNL Internet,5,,,404,68,0,mtnl.net,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
MTNL Internet,5,,,404,68,7,mtnl.net,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
MTNL MMS,5,,,404,68,1,mtnl.net,1,0,10.10.10.10,9401,,,0.0.0.0,0.0.0.0,http://mtnlmms/,0,0,TRUE,FALSE,0
MTNL Internet,5,,,404,69,0,mtnl.net,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
MTNL Internet,5,,,404,69,7,mtnl.net,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
MTNL MMS,5,,,404,69,1,mtnl.net,1,0,10.10.10.10,9401,,,0.0.0.0,0.0.0.0,http://mtnlmms/,0,0,TRUE,FALSE,0
Airtel Internet,5,,,404,70,0,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel Internet,5,,,404,70,7,airtelgprs.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Airtel MMS,5,,,404,70,1,airtelmms.com,1,0,100.1.201.172,8799,,,0.0.0.0,0.0.0.0,http://100.1.201.171:10021/mmsc,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,71,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,71,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,71,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,72,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,72,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,72,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,73,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,73,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,73,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,74,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,74,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL MMS,5,,,404,74,1,bsnlmms,1,0,10.210.10.11,8080,,,0.0.0.0,0.0.0.0,http://bsnlmmsc.in:8514/,0,0,TRUE,FALSE,0
BSNL Internet,5,,,404,75,0,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
BSNL Internet,5,,,404,75,7,bsnlnet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
